Description,TIMESTAMP
Statistics: FilesDownloaded:26; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640948882; ReusedBytes:1148640611192; DownloadedBytes:6740; RunTimeInSec:187; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:25:02.8354367Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150986021; ReusedBytes:1151150473050; DownloadedBytes:6736; RunTimeInSec:335; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T13:25:35.0519159Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336351604; ReusedBytes:3213335740083; DownloadedBytes:173858; RunTimeInSec:248; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:28:12.6473981Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:704128; SnapshotSizeBytes:1148640899523; ReusedBytes:1148640285624; DownloadedBytes:180610; RunTimeInSec:192; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:28:15.9872665Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640948804; ReusedBytes:1148640325264; DownloadedBytes:0; RunTimeInSec:175; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:31:11.9428085Z
Statistics: FilesDownloaded:48; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150986026; ReusedBytes:1151150178538; DownloadedBytes:180610; RunTimeInSec:357; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T13:31:33.3180459Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336395861; ReusedBytes:3213056870903; DownloadedBytes:278932966; RunTimeInSec:247; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:32:20.9621183Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640950424; ReusedBytes:1148640439379; DownloadedBytes:6740; RunTimeInSec:179; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:34:12.3365657Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336397690; ReusedBytes:3213335924284; DownloadedBytes:0; RunTimeInSec:242; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:36:23.7589259Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640949024; ReusedBytes:1148556272002; DownloadedBytes:84272336; RunTimeInSec:186; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:37:19.8769792Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150987622; ReusedBytes:1151150464889; DownloadedBytes:6740; RunTimeInSec:347; ManifestTimeSec:20; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T13:37:22.0995665Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640949151; ReusedBytes:1148640498750; DownloadedBytes:33327; RunTimeInSec:176; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:40:17.0171108Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336396111; ReusedBytes:3213335927448; DownloadedBytes:0; RunTimeInSec:249; ManifestTimeSec:19; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:40:33.2187461Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640949127; ReusedBytes:1148640487764; DownloadedBytes:6752; RunTimeInSec:188; ManifestTimeSec:17; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:43:26.4035141Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150985918; ReusedBytes:1151065704790; DownloadedBytes:84785741; RunTimeInSec:364; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T13:43:27.270241Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336396286; ReusedBytes:3213335963246; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:44:34.9388832Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640949123; ReusedBytes:1148640403827; DownloadedBytes:104119; RunTimeInSec:182; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:46:29.7985015Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336396288; ReusedBytes:3213335962047; DownloadedBytes:0; RunTimeInSec:243; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:48:39.3306199Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150986379; ReusedBytes:1151150536636; DownloadedBytes:6786; RunTimeInSec:337; ManifestTimeSec:16; CleanupTimeSec:0; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T13:49:06.1924352Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:704128; SnapshotSizeBytes:1148640899715; ReusedBytes:1148640393919; DownloadedBytes:11906; RunTimeInSec:188; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:49:38.6443068Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336396140; ReusedBytes:3213335842047; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:52:41.332344Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:704128; SnapshotSizeBytes:1148640899621; ReusedBytes:1148640442727; DownloadedBytes:6768; RunTimeInSec:183; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:52:43.0836574Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:596153; SnapshotSizeBytes:1150590500459; ReusedBytes:1150589816094; DownloadedBytes:116007; RunTimeInSec:333; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1539927421409; FilesFilterOutBySize:0,2020-07-02T13:54:40.5765837Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640959747; ReusedBytes:1148605838753; DownloadedBytes:34693545; RunTimeInSec:181; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:55:45.1262266Z
Statistics: FilesDownloaded:63; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336402353; ReusedBytes:3213022771671; DownloadedBytes:313203560; RunTimeInSec:248; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T13:56:50.1697189Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640959781; ReusedBytes:1148640423307; DownloadedBytes:95459; RunTimeInSec:181; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T13:58:46.7215045Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150996858; ReusedBytes:1151115734190; DownloadedBytes:34789004; RunTimeInSec:339; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:00:21.3320296Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336402457; ReusedBytes:3213335931488; DownloadedBytes:0; RunTimeInSec:248; ManifestTimeSec:19; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:00:59.5994604Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640959456; ReusedBytes:1148556341460; DownloadedBytes:84279084; RunTimeInSec:187; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:01:55.1692217Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640959564; ReusedBytes:1148640321034; DownloadedBytes:47257; RunTimeInSec:185; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:05:01.4202704Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336402077; ReusedBytes:3213335836167; DownloadedBytes:0; RunTimeInSec:244; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:05:04.7058002Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151150996559; ReusedBytes:1151065600968; DownloadedBytes:84759162; RunTimeInSec:362; ManifestTimeSec:15; CleanupTimeSec:0; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:06:25.1078627Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640963151; ReusedBytes:1148640430779; DownloadedBytes:41909; RunTimeInSec:182; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:08:04.5140382Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336405760; ReusedBytes:3213335863551; DownloadedBytes:82404; RunTimeInSec:251; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:09:17.0032311Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640962937; ReusedBytes:1148640334681; DownloadedBytes:110883; RunTimeInSec:204; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:11:30.0735997Z
Statistics: FilesDownloaded:59; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151000091; ReusedBytes:1151150024640; DownloadedBytes:366361; RunTimeInSec:342; ManifestTimeSec:14; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:12:08.9939659Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336407707; ReusedBytes:3213271051022; DownloadedBytes:64840310; RunTimeInSec:244; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:13:22.0912735Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640963061; ReusedBytes:1148640385021; DownloadedBytes:128873; RunTimeInSec:207; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:14:58.2565034Z
Statistics: FilesDownloaded:230; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336408002; ReusedBytes:3213333494219; DownloadedBytes:2480145; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:17:24.225794Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151000042; ReusedBytes:1151150350298; DownloadedBytes:170774; RunTimeInSec:342; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:17:52.831188Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640963220; ReusedBytes:1148640415809; DownloadedBytes:41901; RunTimeInSec:175; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:17:54.2445331Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640968953; ReusedBytes:1148640365464; DownloadedBytes:6780; RunTimeInSec:181; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:20:55.8368622Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336413896; ReusedBytes:3213335850447; DownloadedBytes:0; RunTimeInSec:242; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:21:57.944444Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151006032; ReusedBytes:1151150399779; DownloadedBytes:6780; RunTimeInSec:340; ManifestTimeSec:19; CleanupTimeSec:0; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:23:34.8133314Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640964257; ReusedBytes:1148640471711; DownloadedBytes:0; RunTimeInSec:174; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:23:50.5196216Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336408984; ReusedBytes:3213335855068; DownloadedBytes:0; RunTimeInSec:244; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:26:03.2012885Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640964219; ReusedBytes:1148640412528; DownloadedBytes:104471; RunTimeInSec:184; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:26:55.5882912Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151001209; ReusedBytes:1151150417047; DownloadedBytes:6770; RunTimeInSec:338; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:29:14.8308391Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966666; ReusedBytes:1148640037030; DownloadedBytes:24080; RunTimeInSec:181; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:29:57.5552116Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411630; ReusedBytes:3213335570070; DownloadedBytes:0; RunTimeInSec:247; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:30:11.4419594Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966801; ReusedBytes:1148640477173; DownloadedBytes:0; RunTimeInSec:181; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:32:59.7753058Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411655; ReusedBytes:3213335893568; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:34:13.7514058Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003667; ReusedBytes:1151149963904; DownloadedBytes:130473; RunTimeInSec:336; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:34:52.2005832Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966686; ReusedBytes:1148640529812; DownloadedBytes:6766; RunTimeInSec:177; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:35:58.1231968Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411033; ReusedBytes:3213058263639; DownloadedBytes:277673630; RunTimeInSec:246; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:38:20.7019913Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966634; ReusedBytes:1148640586642; DownloadedBytes:6750; RunTimeInSec:177; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:38:56.2899949Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003472; ReusedBytes:1151150482464; DownloadedBytes:6750; RunTimeInSec:329; ManifestTimeSec:14; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:40:22.6845376Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966255; ReusedBytes:1148556192978; DownloadedBytes:84272344; RunTimeInSec:182; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:41:58.9673621Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411286; ReusedBytes:3213335942142; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:42:22.0340148Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966162; ReusedBytes:1148640473239; DownloadedBytes:6778; RunTimeInSec:181; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:45:01.1236455Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003211; ReusedBytes:1151065722380; DownloadedBytes:84762372; RunTimeInSec:355; ManifestTimeSec:16; CleanupTimeSec:0; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:46:19.4852156Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411172; ReusedBytes:3213335932531; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:46:24.5051589Z
Statistics: FilesDownloaded:43; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966528; ReusedBytes:1148640177996; DownloadedBytes:184030; RunTimeInSec:181; ManifestTimeSec:12; CleanupTimeSec:2; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:48:03.2102805Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336411313; ReusedBytes:3213335584222; DownloadedBytes:174062; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:50:26.0731597Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966630; ReusedBytes:1148640466145; DownloadedBytes:6770; RunTimeInSec:187; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:51:11.5132317Z
Statistics: FilesDownloaded:48; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003374; ReusedBytes:1151150120852; DownloadedBytes:180858; RunTimeInSec:333; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:51:53.9727164Z
Statistics: FilesFailed:0; FilesDownloaded:3; TimeTakenInSeconds:129; ManifestTimeSec:10; CleanupTimeSec:0; Error:88% of VEs failed,2020-07-02T14:52:35.9975247Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966877; ReusedBytes:1148640518895; DownloadedBytes:0; RunTimeInSec:176; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:54:08.1543473Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336412248; ReusedBytes:3213335857914; DownloadedBytes:0; RunTimeInSec:247; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T14:56:44.1477611Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966353; ReusedBytes:1148640503802; DownloadedBytes:6744; RunTimeInSec:180; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T14:57:09.1588149Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003479; ReusedBytes:1151150453370; DownloadedBytes:6770; RunTimeInSec:336; ManifestTimeSec:14; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T14:57:31.446281Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966452; ReusedBytes:1148640471009; DownloadedBytes:0; RunTimeInSec:183; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T15:00:13.1915554Z
Statistics: FilesDownloaded:74; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336406451; ReusedBytes:3213057336523; DownloadedBytes:278642028; RunTimeInSec:249; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T15:00:53.6284515Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640966735; ReusedBytes:1148556183782; DownloadedBytes:84278730; RunTimeInSec:198; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T15:03:31.8913189Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:704811; SnapshotSizeBytes:1151151003412; ReusedBytes:1151065702338; DownloadedBytes:84758808; RunTimeInSec:363; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:1540944989461; FilesFilterOutBySize:0,2020-07-02T15:03:35.6549476Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:921084; SnapshotSizeBytes:3213336406673; ReusedBytes:3213335822673; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-02T15:04:55.1611415Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:704139; SnapshotSizeBytes:1148640975922; ReusedBytes:1148605661036; DownloadedBytes:34825013; RunTimeInSec:179; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543452386328; FilesFilterOutBySize:0,2020-07-02T15:06:32.1003802Z
